Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-FHTI
Unit ID........: 10003459
EDC Models.....: P-4-6-G,,
SW Version.....: 1.2
Tracking Number: 456
Local Time: 2026/06/12 14:24:20 
Zulu Time.: 2026/06/12 21:24:20 
Flight Number: 1349
Engine Hours.: 2301.01 hrs
Tach Time....: 1287.16 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,VOLTS    ANN;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*F,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
14:25:04,TOTAL   : 16.62,1120,1090,1120,105,24,13.5,13.5,3.8,1.5,1271,1151,1097,1093,1271,179,1271,178,164,184,173,183,20,183,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:05,TOTAL   : 16.62,1090,1090,1090,105,24,13.5,13.5,4.0,1.2,1272,1153,1098,1094,1271,178,1271,179,164,184,173,184,20,184,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:05,TOTAL   : 16.62,1090,1090,1090,105,24,13.5,13.5,4.0,1.2,1272,1153,1098,1094,1271,178,1271,179,164,184,173,184,20,184,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:05,TOTAL   : 16.61,1090,1080,1090,105,24,13.4,13.4,3.9,1.5,1273,1155,1100,1096,1272,177,1272,179,165,184,173,184,20,184,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:06,TOTAL   : 16.61,1080,1080,1080,105,24,13.4,13.4,3.8,1.5,1274,1156,1101,1096,1273,177,1273,179,165,184,174,184,20,184,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:06,TOTAL   : 16.61,1080,1080,1080,105,24,13.4,13.4,3.8,1.5,1274,1156,1101,1096,1273,177,1273,179,165,184,174,184,20,184,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:06,TOTAL   : 16.61,1090,1090,1090,105,24,13.4,13.4,3.6,2.1,1277,1158,1102,1098,1276,179,1276,180,165,185,174,185,20,185,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:07,TOTAL   : 16.61,1090,1090,1090,105,24,13.4,13.4,3.6,2.1,1277,1158,1102,1098,1276,179,1276,180,165,185,174,185,20,185,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:07,TOTAL   : 16.61,1090,1090,1090,105,24,13.4,13.4,3.6,2.1,1278,1159,1103,1098,1277,179,1277,180,165,185,174,185,20,185,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:07,TOTAL   : 16.61,1120,1100,1120,105,24,13.5,13.5,3.8,1.8,1278,1159,1103,1099,1278,180,1278,180,166,185,174,185,20,185,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:08,TOTAL   : 16.61,1110,1110,1110,105,24,13.5,13.5,3.7,1.8,1279,1160,1104,1099,1278,179,1278,180,166,186,175,185,20,185,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:08,TOTAL   : 16.61,1110,1120,1110,105,24,13.4,13.4,3.8,1.8,1280,1161,1104,1099,1279,180,1279,180,166,186,175,186,20,186,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:08,TOTAL   : 16.61,1110,1120,1110,105,24,13.5,13.5,3.9,1.5,1280,1162,1105,1100,1280,181,1280,181,167,186,176,186,19,186,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:09,TOTAL   : 16.61,1120,1120,1120,105,24,13.4,13.4,3.9,1.5,1281,1162,1106,1100,1280,180,1280,181,167,186,176,186,19,186,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:09,TOTAL   : 16.61,1120,1140,1120,105,24,13.4,13.4,3.8,1.5,1282,1163,1106,1101,1281,181,1281,181,167,187,176,186,19,186,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:09,TOTAL   : 16.61,1120,1160,1120,105,24,13.4,13.4,3.7,1.5,1282,1164,1106,1102,1282,181,1282,181,167,187,176,187,19,187,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:10,TOTAL   : 16.61,1120,1170,1120,105,24,13.4,13.4,3.6,1.8,1282,1165,1107,1102,1282,180,1282,182,167,187,177,187,19,187,18.0,18.0,17.9,17.9,49,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:10,TOTAL   : 16.61,1120,1170,1120,105,24,13.4,13.4,3.6,1.8,1282,1165,1107,1102,1282,180,1282,182,167,187,177,187,19,187,18.0,18.0,17.9,17.9,49,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:10,TOTAL   : 16.61,1140,1190,1190,105,24,13.5,13.5,3.3,2.1,1283,1166,1108,1104,1283,180,1283,183,168,187,177,187,19,187,18.0,18.0,17.9,17.9,49,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:11,TOTAL   : 16.61,1140,1190,1190,105,24,13.5,13.5,3.5,2.1,1284,1167,1108,1104,1283,179,1283,183,168,187,177,187,19,187,18.0,18.0,17.9,17.9,49,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:11,TOTAL   : 16.61,1140,1190,1190,105,24,13.5,13.5,3.5,2.1,1284,1167,1108,1104,1283,179,1283,183,168,187,177,187,19,187,18.0,18.0,17.9,17.9,49,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:11,TOTAL   : 16.61,1190,1190,1190,105,24,13.5,13.5,3.5,2.4,1284,1167,1109,1105,1284,180,1284,183,168,187,177,187,19,187,18.0,18.0,17.9,17.9,49,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.4,59.0,100.0,16.6,
14:25:12,TOTAL   : 16.61,1190,1190,1190,105,24,13.5,13.5,3.5,2.4,1285,1168,1109,1106,1284,179,1284,183,168,188,178,187,19,187,18.0,18.0,17.9,17.9,49,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  7:01,  0:00,  0:00,0.0,  7:01,0.0,0.0,19.4,0.0,2.4,59.0,100.0,16.6,
14:25:12,TOTAL   : 16.61,1190,1190,1190,105,24,13.5,13.5,3.7,2.4,1285,1168,1110,1107,1285,179,1285,183,169,188,178,188,19,188,18.0,18.0,18.0,18.0,49,150,150,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  7:01,  0:00,  0:00,0.0,  7:01,0.0,0.0,19.4,0.0,2.4,59.0,100.0,16.6,
14:25:12,TOTAL   : 16.61,1190,1190,1190,105,24,13.4,13.4,3.6,2.4,1285,1169,1111,1108,1285,178,1285,184,169,188,178,188,19,188,18.0,18.0,18.0,18.0,49,150,150,85,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  7:01,  0:00,  0:00,0.0,  7:01,0.0,0.0,19.4,0.0,2.4,59.0,100.0,16.6,
14:25:13,TOTAL   : 16.61,1190,1190,1190,105,24,13.4,13.4,3.5,2.1,1286,1169,1112,1109,1285,177,1285,184,169,189,178,188,19,188,18.0,18.0,18.0,18.0,49,150,150,85,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  7:01,  0:00,  0:00,0.0,  7:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:13,TOTAL   : 16.61,1190,1190,1190,105,24,13.4,13.4,3.6,2.1,1286,1170,1113,1110,1286,177,1286,184,169,189,178,189,20,189,18.0,18.0,18.0,18.0,49,150,150,85,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:14,TOTAL   : 16.61,1170,1200,1200,105,24,13.4,13.4,3.6,1.8,1287,1171,1114,1110,1286,176,1286,184,170,189,179,189,20,189,18.0,18.0,18.0,18.0,49,150,150,85,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:14,TOTAL   : 16.61,1170,1200,1200,105,24,13.4,13.4,3.3,1.8,1287,1172,1115,1111,1287,177,1287,185,170,190,179,189,20,189,18.0,18.0,18.0,18.0,49,150,150,85,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:14,TOTAL   : 16.61,1170,1200,1200,105,24,13.4,13.4,3.3,1.8,1287,1172,1116,1112,1287,177,1287,185,170,190,179,190,20,190,18.0,18.0,18.0,18.0,49,150,150,85,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:15,TOTAL   : 16.61,1200,1200,1200,105,24,13.5,13.5,3.4,1.5,1288,1173,1117,1113,1287,176,1287,185,170,190,179,190,19,190,18.0,18.0,18.0,18.0,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:15,TOTAL   : 16.61,1200,1200,1200,105,24,13.5,13.5,3.3,1.5,1288,1174,1118,1113,1288,176,1288,185,170,190,179,190,19,190,18.0,18.0,18.0,18.0,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:15,TOTAL   : 16.61,1200,1200,1200,105,24,13.5,13.5,3.3,1.8,1289,1175,1119,1114,1288,176,1288,185,171,190,180,190,19,190,18.0,18.0,18.0,18.0,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:16,TOTAL   : 16.61,1200,1200,1200,105,24,13.5,13.5,3.5,2.1,1289,1176,1119,1116,1289,176,1289,186,171,190,180,190,19,190,18.0,18.0,18.0,18.0,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:16,TOTAL   : 16.61,1170,1190,1190,105,24,13.5,13.5,3.5,2.1,1290,1177,1120,1117,1289,174,1289,186,172,190,180,190,19,190,18.0,18.0,18.0,18.0,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:16,TOTAL   : 16.61,1170,1190,1190,105,24,13.5,13.5,3.5,2.1,1290,1177,1120,1117,1289,174,1289,186,172,190,180,190,19,190,18.0,18.0,18.0,18.0,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:17,TOTAL   : 16.61,1170,1200,1200,105,24,13.5,13.5,3.4,2.1,1292,1178,1121,1118,1291,174,1291,186,172,191,180,190,19,190,18.0,18.0,18.0,18.0,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:17,TOTAL   : 16.61,1200,1200,1200,105,24,13.5,13.5,3.3,2.1,1293,1178,1123,1119,1292,175,1292,187,172,191,180,191,19,191,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:17,TOTAL   : 16.61,1200,1200,1200,105,24,13.5,13.5,3.3,2.1,1293,1178,1123,1119,1292,175,1292,187,172,191,180,191,19,191,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:25:18,TOTAL   : 16.61,1200,1200,1200,105,24,13.5,13.5,3.1,1.5,1294,1180,1123,1121,1293,174,1293,187,173,192,181,192,19,192,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:18,TOTAL   : 16.61,1200,1200,1200,105,24,13.5,13.5,3.1,1.5,1294,1180,1123,1121,1293,174,1293,187,173,192,181,192,19,192,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:18,TOTAL   : 16.61,1200,1200,1200,105,24,13.5,13.5,3.3,1.2,1295,1180,1124,1122,1294,174,1294,187,173,192,181,192,19,192,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:19,TOTAL   : 16.61,1170,1190,1190,105,24,13.5,13.5,3.2,1.2,1296,1182,1124,1122,1295,174,1295,187,173,192,181,192,19,192,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:02,  0:00,  0:00,0.0, 14:02,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:19,TOTAL   : 16.61,1180,1180,1180,105,24,13.5,13.5,3.2,1.5,1296,1182,1125,1123,1296,175,1296,188,173,192,182,192,18,192,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:02,  0:00,  0:00,0.0, 14:02,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:19,TOTAL   : 16.61,1180,1170,1170,105,24,13.5,13.5,3.4,1.2,1298,1183,1126,1123,1296,174,1296,188,174,193,182,192,19,192,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:20,TOTAL   : 16.61,1180,1170,1170,105,24,13.5,13.5,3.3,1.2,1299,1184,1126,1123,1298,176,1298,188,174,193,182,192,19,192,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:02,  0:00,  0:00,0.0, 14:02,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:20,TOTAL   : 16.61,1180,1150,1150,105,24,13.5,13.5,3.2,1.2,1300,1184,1127,1124,1299,176,1299,189,174,193,182,193,19,193,18.0,18.0,17.4,17.4,49,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:01,  0:00,  0:00,0.0, 14:01,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:20,TOTAL   : 16.61,1180,1150,1150,105,24,13.5,13.5,3.2,1.5,1301,1186,1127,1124,1300,176,1300,189,174,193,183,193,18,193,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:01,  0:00,  0:00,0.0, 14:01,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:21,TOTAL   : 16.61,1150,1150,1150,105,24,13.5,13.5,3.1,1.5,1302,1186,1128,1125,1301,177,1301,189,174,193,183,193,18,193,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:21,TOTAL   : 16.61,1140,1140,1140,105,24,13.5,13.5,3.0,1.2,1303,1187,1128,1126,1302,177,1302,190,174,194,183,193,19,193,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:21,TOTAL   : 16.61,1140,1140,1140,105,24,13.5,13.5,3.0,1.2,1303,1187,1128,1126,1302,177,1302,190,174,194,183,193,19,193,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:22,TOTAL   : 16.61,1140,1140,1140,105,24,13.5,13.5,3.0,1.5,1304,1188,1128,1126,1303,177,1303,190,175,194,183,194,19,194,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:01,  0:00,  0:00,0.0, 14:01,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:22,TOTAL   : 16.61,1140,1140,1140,105,24,13.5,13.5,3.1,1.5,1304,1188,1129,1127,1304,178,1304,190,175,194,183,194,19,194,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:22,TOTAL   : 16.61,1130,1130,1130,105,24,13.5,13.5,3.1,1.5,1305,1189,1129,1127,1304,177,1304,190,176,194,183,194,19,194,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:23,TOTAL   : 16.61,1150,1120,1120,105,24,13.5,13.5,3.1,1.5,1305,1190,1129,1129,1305,178,1305,191,176,194,184,194,18,194,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:23,TOTAL   : 16.61,1150,1120,1120,105,24,13.5,13.5,3.2,1.5,1305,1190,1130,1129,1305,176,1305,191,176,194,184,194,18,194,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:23,TOTAL   : 16.61,1150,1120,1120,105,24,13.5,13.5,3.2,1.5,1305,1191,1130,1130,1305,176,1305,191,177,195,184,194,18,194,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:24,TOTAL   : 16.61,1120,1120,1120,105,24,13.5,13.5,3.0,1.5,1305,1192,1131,1131,1305,175,1305,192,177,195,185,195,18,195,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:24,TOTAL   : 16.61,1120,1120,1120,105,24,13.5,13.5,3.0,1.5,1305,1192,1131,1131,1305,175,1305,192,177,195,185,195,18,195,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:24,TOTAL   : 16.61,1120,1120,1120,105,24,13.5,13.5,2.9,1.5,1305,1193,1132,1131,1305,174,1305,192,178,196,185,195,18,195,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:25,TOTAL   : 16.61,1120,1120,1120,105,24,13.5,13.5,2.8,1.2,1304,1192,1133,1131,1305,174,1305,192,178,196,185,196,18,196,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:25,TOTAL   : 16.61,1120,1120,1120,105,24,13.5,13.5,2.8,1.2,1304,1194,1133,1132,1304,173,1304,192,178,196,185,196,18,196,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:01,  0:00,  0:00,0.0, 14:01,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:25,TOTAL   : 16.61,1120,1120,1120,105,24,13.5,13.5,3.0,1.2,1303,1193,1134,1132,1304,172,1304,193,178,196,185,196,18,196,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:01,  0:00,  0:00,0.0, 14:01,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:26,TOTAL   : 16.61,1120,1120,1120,105,24,13.5,13.5,3.1,1.2,1303,1194,1135,1133,1303,171,1303,193,178,196,185,196,19,196,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:01,  0:00,  0:00,0.0, 14:01,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:26,TOTAL   : 16.61,1120,1120,1120,105,24,13.5,13.5,3.2,1.2,1303,1194,1136,1133,1303,170,1303,193,178,197,186,196,18,196,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:01,  0:00,  0:00,0.0, 14:01,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
14:25:26,TOTAL   : 16.61,1120,1120,1120,105,24,13.5,13.5,3.3,1.2,1303,1194,1137,1134,1303,170,1303,194,179,197,186,197,18,197,17.9,17.9,17.4,17.4,48,150,150,84,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 14:01,  0:00,  0:00,0.0, 14:01,0.0,0.0,19.4,0.0,1.2,59.0,100.0,16.6,
