Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY 
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/04/24 09:26:20 
Zulu Time.: 2026/04/24 16:26:20 
Flight Number: 909
Engine Hours.:  56.04 hrs
Tach Time....:  41.86 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
10:22:56,TOTAL   : 30.62,2330,2330,2330,68,8,13.8,1.1,7.1,1411,1287,1351,1324,1411,124,1411,312,285,325,298,324,40,324,18.8,18.8,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:22:56,TOTAL   : 30.62,2330,2330,2330,68,8,13.8,0.9,7.1,1411,1287,1351,1326,1411,124,1411,312,285,325,299,324,40,324,18.8,18.8,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:22:56,TOTAL   : 30.62,2330,2340,2330,68,8,13.8,0.8,7.1,1410,1287,1351,1326,1411,124,1411,312,285,325,299,324,40,324,18.7,18.7,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:22:57,TOTAL   : 30.62,2330,2330,2330,68,8,13.8,0.8,7.1,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.7,18.7,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:22:57,TOTAL   : 30.62,2330,2330,2330,68,8,13.8,1.0,7.1,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.7,18.7,16.8,16.8,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:22:57,TOTAL   : 30.62,2330,2330,2330,68,8,13.8,1.0,7.1,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.7,18.7,16.8,16.8,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:22:58,TOTAL   : 30.62,2330,2330,2330,68,8,13.8,0.9,7.1,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.7,18.7,16.8,16.8,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:22:58,TOTAL   : 30.62,2330,2330,2330,68,8,13.8,1.1,7.1,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.6,18.6,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:22:58,TOTAL   : 30.62,2330,2330,2330,68,8,13.8,1.1,7.1,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.6,18.6,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:22:59,TOTAL   : 30.62,2330,2330,2330,68,8,13.8,1.0,6.8,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.8,18.8,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:22:59,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,1.1,6.8,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.8,18.8,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:29,  0:00,  0:00,0.0,  4:29,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:22:59,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,1.3,6.8,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.8,18.8,16.6,16.6,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:29,  0:00,  0:00,0.0,  4:29,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:23:00,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,1.1,7.1,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.8,18.8,16.6,16.6,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:29,  0:00,  0:00,0.0,  4:29,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:00,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,1.0,7.1,1410,1287,1349,1326,1410,123,1410,312,285,325,299,324,40,324,18.8,18.8,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:00,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.9,7.1,1411,1287,1348,1326,1410,123,1410,312,285,325,299,324,40,324,18.8,18.8,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:01,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.8,7.1,1411,1287,1348,1326,1411,124,1411,312,285,325,299,324,40,324,18.7,18.7,16.6,16.6,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:01,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.6,7.1,1411,1287,1346,1326,1411,124,1411,312,285,325,299,324,40,0,18.7,18.7,16.6,16.6,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:01,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.6,7.1,1411,1287,1346,1326,1411,124,1411,312,285,325,299,324,40,324,18.9,18.9,16.6,16.6,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:02,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.9,7.1,1411,1287,1346,1326,1411,124,1411,312,285,325,299,324,40,324,19.0,19.0,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:02,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.8,7.1,1411,1287,1346,1326,1411,124,1411,312,285,325,299,324,40,324,19.0,19.0,16.7,16.7,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:02,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.7,7.1,1409,1287,1346,1326,1411,124,1411,312,285,325,299,324,40,324,19.1,19.1,16.6,16.6,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:03,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.5,7.1,1409,1287,1346,1326,1409,122,1409,312,285,325,299,324,40,324,19.3,19.3,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:03,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.5,7.1,1409,1287,1346,1326,1409,122,1409,312,285,325,299,324,40,324,19.3,19.3,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:03,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,0.6,7.1,1407,1287,1346,1326,1409,122,1409,312,285,325,299,324,40,324,19.3,19.3,16.7,16.7,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:04,TOTAL   : 30.61,2330,2330,2330,68,8,13.8,1.0,7.1,1407,1289,1346,1326,1407,120,1407,312,285,325,299,324,40,324,19.4,19.4,16.6,16.6,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:04,TOTAL   : 30.60,2330,2330,2330,68,8,13.8,0.6,7.1,1407,1289,1346,1326,1407,118,1407,312,285,325,299,324,40,324,19.3,19.3,16.7,16.7,70,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:04,TOTAL   : 30.60,2330,2320,2330,68,8,13.8,0.8,7.1,1407,1289,1346,1326,1407,118,1407,312,285,325,298,324,40,324,19.3,19.3,16.8,16.8,70,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:05,TOTAL   : 30.60,2330,2320,2330,68,8,13.8,0.8,7.1,1407,1289,1346,1326,1407,118,1407,312,285,325,298,324,40,324,19.3,19.3,16.8,16.8,70,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:05,TOTAL   : 30.60,2330,2320,2330,68,8,13.8,0.9,7.1,1407,1289,1346,1326,1407,118,1407,312,285,325,298,324,40,324,19.3,19.3,16.7,16.7,70,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:05,TOTAL   : 30.60,2320,2320,2320,68,8,13.8,0.8,7.1,1407,1289,1346,1326,1407,118,1407,312,285,325,298,324,40,324,19.4,19.4,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:06,TOTAL   : 30.60,2320,2330,2320,68,8,13.8,0.6,6.8,1407,1289,1346,1326,1407,118,1407,312,285,325,298,324,40,324,20.0,20.0,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:23:06,TOTAL   : 30.60,2320,2330,2320,68,8,13.8,0.6,6.8,1407,1289,1346,1326,1407,118,1407,312,285,325,298,324,40,324,20.0,20.0,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:29,  0:00,  0:00,0.0,  4:29,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:23:06,TOTAL   : 30.60,2330,2330,2330,68,8,13.8,0.7,6.8,1407,1289,1346,1326,1407,118,1407,312,285,325,298,324,40,324,19.9,19.9,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:29,  0:00,  0:00,0.0,  4:29,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:23:07,TOTAL   : 30.60,2330,2330,2330,68,8,13.8,0.7,6.8,1407,1289,1346,1326,1407,118,1407,312,285,325,298,324,40,324,19.9,19.9,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:29,  0:00,  0:00,0.0,  4:29,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:23:07,TOTAL   : 30.60,2330,2330,2330,68,8,13.8,1.1,7.1,1406,1289,1346,1326,1407,118,1407,312,285,325,298,324,40,324,19.9,19.9,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:07,TOTAL   : 30.60,2330,2320,2330,68,8,13.8,1.4,7.1,1406,1290,1346,1326,1406,117,1406,312,285,325,298,324,40,324,19.8,19.8,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:08,TOTAL   : 30.60,2330,2320,2330,68,8,13.8,1.4,7.1,1406,1290,1346,1326,1406,117,1406,312,285,325,298,324,40,324,19.8,19.8,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:08,TOTAL   : 30.60,2320,2320,2320,68,8,13.8,0.9,7.1,1405,1291,1346,1326,1405,115,1405,312,285,325,298,324,40,324,19.9,19.9,16.7,16.7,70,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:08,TOTAL   : 30.60,2320,2320,2320,68,8,13.8,0.9,7.1,1405,1291,1346,1326,1405,115,1405,312,285,325,298,324,40,324,19.9,19.9,16.7,16.7,70,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:09,TOTAL   : 30.60,2320,2320,2320,68,8,13.8,1.1,7.1,1405,1291,1345,1326,1405,114,1405,312,285,325,298,324,40,324,20.0,20.0,16.7,16.7,70,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:09,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.9,7.1,1405,1291,1345,1326,1405,114,1405,312,285,325,298,324,40,324,19.9,19.9,16.7,16.7,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:09,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.9,7.1,1405,1291,1345,1326,1405,114,1405,312,285,325,298,324,40,324,19.9,19.9,16.7,16.7,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:10,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.9,7.1,1403,1291,1345,1328,1405,114,1405,312,285,325,298,324,40,324,19.9,19.9,16.7,16.7,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:10,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.7,7.1,1403,1291,1345,1328,1403,112,1403,312,285,325,298,324,40,324,20.0,20.0,16.7,16.7,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:10,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.6,7.1,1403,1292,1345,1328,1403,112,1403,312,285,325,298,324,40,324,20.0,20.0,16.7,16.7,70,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:11,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.6,7.1,1403,1292,1345,1328,1403,112,1403,312,285,325,298,324,40,324,20.0,20.0,16.7,16.7,70,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:11,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.5,7.1,1403,1292,1346,1326,1403,111,1403,312,285,325,298,324,40,324,20.1,20.1,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:11,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.5,7.1,1403,1292,1346,1326,1403,111,1403,312,285,325,298,324,40,324,20.0,20.0,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:12,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.6,7.1,1403,1292,1346,1326,1403,111,1403,312,285,325,298,324,40,324,20.0,20.0,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:12,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.7,7.1,1403,1292,1346,1324,1403,111,1403,312,285,325,298,324,40,324,20.0,20.0,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:12,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.7,7.1,1403,1292,1346,1324,1403,111,1403,312,285,325,298,324,40,324,20.0,20.0,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:13,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.7,7.1,1403,1292,1346,1324,1403,111,1403,312,285,325,298,324,40,324,20.0,20.0,16.7,16.7,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:13,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.6,7.1,1403,1292,1346,1324,1403,111,1403,312,285,325,299,324,40,324,20.1,20.1,16.8,16.8,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:13,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.7,7.1,1403,1291,1348,1324,1403,112,1403,312,285,325,299,324,40,324,19.9,19.9,16.8,16.8,71,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:14,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.7,7.1,1403,1291,1348,1324,1403,112,1403,312,285,325,299,324,40,324,19.9,19.9,16.8,16.8,70,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:14,TOTAL   : 30.59,2320,2320,2320,68,8,13.8,0.7,7.1,1403,1291,1348,1324,1403,112,1403,312,285,325,299,324,40,324,19.9,19.9,16.8,16.8,70,173,173,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:14,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,0.7,6.8,1403,1291,1348,1324,1403,112,1403,312,285,325,299,324,40,324,20.0,20.0,16.8,16.8,70,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:23:15,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,0.9,6.8,1403,1291,1349,1324,1403,112,1403,312,285,325,299,324,40,324,20.0,20.0,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:29,  0:00,  0:00,0.0,  4:29,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:23:15,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,0.7,6.8,1403,1291,1349,1324,1403,112,1403,312,285,325,299,324,40,324,20.0,20.0,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:29,  0:00,  0:00,0.0,  4:29,0.0,5.3,5.4,0.0,6.8,59.0,100.0,30.6,
10:23:16,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,1.0,7.1,1403,1291,1349,1324,1403,112,1403,312,285,325,299,324,40,324,20.0,20.0,16.9,16.9,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:29,  0:00,  0:00,0.0,  4:29,0.0,5.3,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:16,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,1.0,7.1,1403,1291,1349,1324,1403,112,1403,312,285,325,299,324,40,324,20.0,20.0,16.9,16.9,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.4,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:16,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,0.9,7.1,1403,1291,1349,1324,1403,112,1403,312,285,325,299,324,40,324,20.1,20.1,16.9,16.9,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.4,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:17,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,1.2,7.1,1403,1291,1349,1324,1403,112,1403,312,285,325,299,324,40,324,20.1,20.1,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.4,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:17,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,1.1,7.1,1403,1291,1349,1324,1403,112,1403,312,285,325,299,324,40,324,20.1,20.1,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.4,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:17,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,1.2,7.1,1401,1291,1349,1324,1403,112,1403,312,285,325,299,324,40,324,20.3,20.3,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.4,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:18,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,1.2,7.1,1401,1291,1349,1324,1401,109,1401,312,285,325,299,324,40,324,20.4,20.4,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.4,5.4,0.0,7.1,59.0,100.0,30.6,
10:23:18,TOTAL   : 30.58,2320,2320,2320,68,8,13.8,1.2,7.1,1401,1291,1349,1324,1401,109,1401,312,285,325,299,324,40,324,20.4,20.4,16.8,16.8,71,172,172,20,20,  0.69, 42.59,30.6,0.0,0.0,0.0,30.6,0.0,0.0,  4:18,  0:00,  0:00,0.0,  4:18,0.0,5.4,5.4,0.0,7.1,59.0,100.0,30.6,
